АЗС_CODE,ДАТА,HOUR,КОЛИЧЕСТВО
Z313,20.04.23,14,3961.08
Z313,20.04.23,15,4005.93
Z313,20.04.23,16,3941.7
Z313,20.04.23,17,3765.23
Z313,20.04.23,18,3914.78
Z313,20.04.23,19,4061.37
Z313,20.04.23,20,3522.2
Z313,20.04.23,21,3439.03
Z313,20.04.23,22,2975.54
Z313,20.04.23,23,3590.53
Z313,20.04.23,24,2758.33
Z313,20.04.24,1,2197.69
Z313,20.04.24,2,1610.02
Z313,20.04.24,3,1152.88
Z313,20.04.24,4,609.6
Z313,20.04.24,5,579.17
Z313,20.04.24,6,399.87
Z313,20.04.24,7,1058.22
Z313,20.04.24,8,1590.61
Z313,20.04.24,9,2322.31
Z313,20.04.24,10,3016.1
Z313,20.04.24,11,3372.54
Z313,20.04.24,12,2854.25
Z313,20.04.24,13,3153.33
Z313,20.04.24,14,3276.62
Z313,20.04.24,15,3872.74
Z313,20.04.24,16,3533.34
Z313,20.04.24,17,3098.03
Z313,20.04.24,18,2940.75
Z313,20.04.24,19,2642.31
Z313,20.04.24,20,3345.54
Z313,20.04.24,21,3094.95
Z313,20.04.24,22,3633.07
Z313,20.04.24,23,2765.12
Z313,20.04.24,24,2651.98
Z313,20.05.22,1,1262.56
Z313,20.05.22,2,469.69
Z313,20.05.22,3,515.67
Z313,20.05.22,4,245.86
Z313,20.05.22,5,144.29
Z313,20.05.22,6,56.63
Z313,20.05.22,7,573.43
Z313,20.05.22,8,1873.01
Z313,20.05.22,9,2303.58
Z313,20.05.22,10,3669.55
Z313,20.05.22,11,2852.43
Z313,20.05.22,12,2926.35
Z313,20.05.22,13,2694.64
Z313,20.05.22,14,2428.39
Z313,20.05.22,15,2594.78
Z313,20.05.22,16,2711.4
Z313,20.05.22,17,3306.69
Z313,20.05.22,18,3660.16
Z313,20.05.22,19,2441.99
Z313,20.05.22,20,2765.98
Z313,20.05.22,21,2967.87
Z313,20.05.22,22,2383.76
Z313,20.05.22,23,2341.14
Z313,20.05.22,24,1338.83
Z313,20.05.23,1,1949.28
Z313,20.05.23,2,1159.97
Z313,20.05.23,3,860.24
Z313,20.05.23,4,752.17
Z313,20.05.23,5,369.24
Z313,20.05.23,6,312.23
Z313,20.05.23,7,592.39
Z313,20.05.23,8,1627.13
Z313,20.05.23,9,1889.15
Z313,20.05.23,10,2711.58
Z313,20.05.23,11,3028.63
Z313,20.05.23,12,3395.97
Z313,20.05.23,13,3559.2
Z313,20.05.23,14,3990.16
Z313,20.05.23,15,2622.49
Z313,20.05.23,16,3367.63
Z313,20.05.23,17,3287.42
Z313,20.05.23,18,3407.5
Z313,20.05.23,19,2998.83
Z313,20.05.23,20,3032.54
Z313,20.05.23,21,3368.75
Z313,20.05.23,22,1869.03
Z313,20.05.23,23,2030.46
Z313,20.05.23,24,1383.02
Z313,20.05.24,1,1613.31
Z313,20.05.24,2,792.41
Z313,20.05.24,3,439.03
Z313,20.05.24,4,137.88
Z313,20.05.24,5,330.95
Z313,20.05.24,6,285.32
Z313,20.05.24,7,1069.09
Z313,20.05.24,8,1687.46
Z313,20.05.24,9,3450.29
Z313,20.05.24,10,2964.03
Z313,20.05.24,11,2984.79
Z313,20.05.24,12,3289.95
Z313,20.05.24,13,3340.96
Z313,20.05.24,14,3333.05
Z313,20.05.24,15,3482.83
Z313,20.05.24,16,3897.56
Z313,20.05.24,17,4043.88
Z313,20.05.24,18,3648.55
Z313,20.05.24,19,4000.49
Z313,20.05.24,20,3629.64
Z313,20.05.24,21,3490.94
Z313,20.05.24,22,3611.64
Z313,20.05.24,23,3702.15
Z313,20.05.24,24,1979.43
Z313,20.06.23,1,2013.02
Z313,20.06.23,2,788.46
Z313,20.06.23,3,400.08
Z313,20.06.23,4,238.24
Z313,20.06.23,5,28.76
Z313,20.06.23,6,205.2
Z313,20.06.23,7,708.41
Z313,20.06.23,8,1552.01
Z313,20.06.23,9,2562.24
Z313,20.06.23,10,3213.59
Z313,20.06.23,11,3049.78
Z313,20.06.23,12,3082.55
Z313,20.06.23,13,3020.61
Z313,20.06.23,14,2594.07
Z313,20.06.23,15,2736.91
Z313,20.06.23,16,3104.71
Z313,20.06.23,17,2986.01
Z313,20.06.23,18,2611.8
Z313,20.06.23,19,2836.09
Z313,20.06.23,20,3433.37
Z313,20.06.23,21,2634.5
Z313,20.06.23,22,2863.27
Z313,20.06.23,23,2984.36
Z313,20.06.23,24,1846.44
Z313,20.06.24,1,2364.69
Z313,20.06.24,2,1331.53
Z313,20.06.24,3,515.44
Z313,20.06.24,4,600.78
Z313,20.06.24,5,113.27
Z313,20.06.24,6,322.41
Z313,20.06.24,7,819.4
Z313,20.06.24,8,1681.35
Z313,20.06.24,9,2325.83
Z313,20.06.24,10,3614.69
Z313,20.06.24,11,3849.31
Z313,20.06.24,12,3670.9
Z313,20.06.24,13,3448.69
Z313,20.06.24,14,3552.61
Z313,20.06.24,15,4002.81
Z313,20.06.24,16,3743.6
Z313,20.06.24,17,4044.99
Z313,20.06.24,18,3791.8
Z313,20.06.24,19,3463.09
Z313,20.06.24,20,4214.16
Z313,20.06.24,21,3843.14
Z313,20.06.24,22,3970.31
Z313,20.06.24,23,3858.71
Z313,20.06.24,24,3125.91
Z313,20.07.23,1,1907.16
Z313,20.07.23,2,1107.33
Z313,20.07.23,3,606.12
Z313,20.07.23,4,332.73
Z313,20.07.23,5,395.76
Z313,20.07.23,6,459.61
Z313,20.07.23,7,419.03
Z313,20.07.23,8,1257.77
Z313,20.07.23,9,2151.03
Z313,20.07.23,10,2956.1
Z313,20.07.23,11,3112.83
Z313,20.07.23,12,2884.66
Z313,20.07.23,13,2925.05
Z313,20.07.23,14,3355.89
Z313,20.07.23,15,3164.32
Z313,20.07.23,16,2334.68
Z313,20.07.23,17,3039.27
Z313,20.07.23,18,3269.15
Z313,20.07.23,19,3501.99
Z313,20.07.23,20,3164.02
Z313,20.07.23,21,3370.72
Z313,20.07.23,22,3519.96
Z313,20.07.23,23,3230.18
Z313,20.07.23,24,2625.66
Z313,20.07.24,1,2441.86
Z313,20.07.24,2,1638.13
Z313,20.07.24,3,1317.9
Z313,20.07.24,4,498.49
Z313,20.07.24,5,519.42
Z313,20.07.24,6,481.1
Z313,20.07.24,7,770.98
Z313,20.07.24,8,1209.08
Z313,20.07.24,9,2734.67
Z313,20.07.24,10,3350.74
Z313,20.07.24,11,3387.95
Z313,20.07.24,12,3188.65
Z313,20.07.24,13,4031.88
Z313,20.07.24,14,4116.7
Z313,20.07.24,15,3996.04
Z313,20.07.24,16,3658.27
Z313,20.07.24,17,3887.98
Z313,20.07.24,18,3946.05
Z313,20.07.24,19,3290.5
Z313,20.07.24,20,3355.03
Z313,20.07.24,21,3240.82
Z313,20.07.24,22,3538.3
Z313,20.07.24,23,3173.06
Z313,20.07.24,24,2164.89
Z313,20.08.23,1,2155.84
Z313,20.08.23,2,1500.64
Z313,20.08.23,3,777.56
Z313,20.08.23,4,534.28
Z313,20.08.23,5,257.3
Z313,20.08.23,6,580.59
Z313,20.08.23,7,447.62
Z313,20.08.23,8,926.58
Z313,20.08.23,9,1324.79
Z313,20.08.23,10,1500.11
Z313,20.08.23,11,2363.01
Z313,20.08.23,12,2269.71
Z313,20.08.23,13,3270.65
Z313,20.08.23,14,2865.59
Z313,20.08.23,15,3936.79
Z313,20.08.23,16,3168.86
Z313,20.08.23,17,3134.17
Z313,20.08.23,18,3122.23
Z313,20.08.23,19,3305.94
Z313,20.08.23,20,3087.07
Z313,20.08.23,21,3072.42
Z313,20.08.23,22,2815.85
Z313,20.08.23,23,3178.94
Z313,20.08.23,24,2262.71
Z313,20.09.22,1,829.86
Z313,20.09.22,2,210.24
Z313,20.09.22,3,172.29
Z313,20.09.22,4,251.32
Z313,20.09.22,5,210.48
Z313,20.09.22,6,179.2
Z313,20.09.22,7,177.87
Z313,20.09.22,8,1404.06
Z313,20.09.22,9,1729.13
Z313,20.09.22,10,2019.32
Z313,20.09.22,11,3043.36
Z313,20.09.22,12,2471.05
Z313,20.09.22,13,1819.15
Z313,20.09.22,14,1923.15
Z313,20.09.22,15,2945.55
Z313,20.09.22,16,2062.23
Z313,20.09.22,17,2241.17
Z313,20.09.22,18,2269.34
Z313,20.09.22,19,2321
Z313,20.09.22,20,2067.46
Z313,20.09.22,21,2619.54
Z313,20.09.22,22,2267.12
Z313,20.09.22,23,1603.87
Z313,20.09.22,24,1149.44
Z313,20.09.23,1,1912.11
Z313,20.09.23,2,962.87
Z313,20.09.23,3,534.44
Z313,20.09.23,4,217.75
Z313,20.09.23,5,63.87
Z313,20.09.23,6,269.74
Z313,20.09.23,7,1015.55
Z313,20.09.23,8,2075.25
Z313,20.09.23,9,3048.13
Z313,20.09.23,10,3369.61
Z313,20.09.23,11,3334.88
Z313,20.09.23,12,2900.05
Z313,20.09.23,13,3248.2
Z313,20.09.23,14,3814.97
Z313,20.09.23,15,3300.83
Z313,20.09.23,16,3260.54
Z313,20.09.23,17,3309.62
Z313,20.09.23,18,3040.04
Z313,20.09.23,19,3345.31
Z313,20.09.23,20,3089.07
Z313,20.09.23,21,3198.16
Z313,20.09.23,22,3690.4
Z313,20.09.23,23,3540.1
Z313,20.09.23,24,2499.86
Z313,20.10.22,1,1239.76
Z313,20.10.22,2,754.53
Z313,20.10.22,3,310.94
Z313,20.10.22,4,151.59
Z313,20.10.22,5,215.77
Z313,20.10.22,6,222.2
Z313,20.10.22,7,429.51
Z313,20.10.22,8,1713.84
Z313,20.10.22,9,2774.12
Z313,20.10.22,10,3292.81
Z313,20.10.22,11,3180.76
Z313,20.10.22,12,3206.12
Z313,20.10.22,13,3325.37
Z313,20.10.22,14,3124.04
Z313,20.10.22,15,3257.76
Z313,20.10.22,16,3320.15
Z313,20.10.22,17,3629.32
Z313,20.10.22,18,2963.67
Z313,20.10.22,19,3003.77
Z313,20.10.22,20,3135.32
Z313,20.10.22,21,3007.2
Z313,20.10.22,22,3086.98
Z313,20.10.22,23,2639.77
Z313,20.10.22,24,1419.97
Z313,20.10.23,1,1531.47
Z313,20.10.23,2,1500.82
Z313,20.10.23,3,719.24
Z313,20.10.23,4,176.56
Z313,20.10.23,5,455.69
Z313,20.10.23,6,459.29
Z313,20.10.23,7,877.78
Z313,20.10.23,8,1843.47
Z313,20.10.23,9,2901.55
Z313,20.10.23,10,3391.09
Z313,20.10.23,11,3426.6
Z313,20.10.23,12,3773.74
Z313,20.10.23,13,2807.4
Z313,20.10.23,14,3747.64
Z313,20.10.23,15,3814.93
Z313,20.10.23,16,3128.9
Z313,20.10.23,17,2792.26
Z313,20.10.23,18,3049.22
Z313,20.10.23,19,2881.16
Z313,20.10.23,20,3150.05
Z313,20.10.23,21,2955.6
Z313,20.10.23,22,3265.23
Z313,20.10.23,23,3013.2
Z313,20.10.23,24,2035.6
Z313,20.11.22,1,1686.61
Z313,20.11.22,2,815.9
Z313,20.11.22,3,874.26
Z313,20.11.22,4,516.4
Z313,20.11.22,5,342.66
Z313,20.11.22,6,267.3
Z313,20.11.22,7,542.06
Z313,20.11.22,8,724.29
Z313,20.11.22,9,1265.68
Z313,20.11.22,10,1877.03
Z313,20.11.22,11,2544.29
Z313,20.11.22,12,2955.97
Z313,20.11.22,13,3008.7
Z313,20.11.22,14,3548.59
Z313,20.11.22,15,2847.58
Z313,20.11.22,16,3554.53
Z313,20.11.22,17,3554.34
Z313,20.11.22,18,3530.84
Z313,20.11.22,19,3431.97
Z313,20.11.22,20,3886.46
Z313,20.11.22,21,3198.22
Z313,20.11.22,22,3252.38
Z313,20.11.22,23,2500.21
Z313,20.11.22,24,1541.25
Z313,20.11.23,1,1978.43
Z313,20.11.23,2,955.67
Z313,20.11.23,3,640.31
Z313,20.11.23,4,317.31
Z313,20.11.23,5,358.07
Z313,20.11.23,6,166.31
Z313,20.11.23,7,605.07
Z313,20.11.23,8,2067.59
Z313,20.11.23,9,2987.29
Z313,20.11.23,10,3060.8
Z313,20.11.23,11,3262.66
Z313,20.11.23,12,3729.83
Z313,20.11.23,13,3262.18
Z313,20.11.23,14,3832.17
Z313,20.11.23,15,3679.11
Z313,20.11.23,16,3540.16
Z313,20.11.23,17,3858.08
Z313,20.11.23,18,3589.79
Z313,20.11.23,19,3311.07
Z313,20.11.23,20,3806.68
Z313,20.11.23,21,3428.07
Z313,20.11.23,22,3608.41
Z313,20.11.23,23,3267.31
Z313,20.11.23,24,2362.12
Z313,20.12.22,1,1289.13
Z313,20.12.22,2,917.3
Z313,20.12.22,3,437.39
Z313,20.12.22,4,140.49
Z313,20.12.22,5,173.53
Z313,20.12.22,6,172.71
Z313,20.12.22,7,369.53
Z313,20.12.22,8,1605.52
Z313,20.12.22,9,3085.02
Z313,20.12.22,10,3464.81
Z313,20.12.22,11,3245.81
Z313,20.12.22,12,3250.7
Z313,20.12.22,13,3130.17
Z313,20.12.22,14,3128.66
Z313,20.12.22,15,3197.56
Z313,20.12.22,16,2926.88
Z313,20.12.22,17,3194.66
Z313,20.12.22,18,3293.22
Z313,20.12.22,19,3343.14
Z313,20.12.22,20,3920.58
Z313,20.12.22,21,3081.36
Z313,20.12.22,22,3441.13
Z313,20.12.22,23,3234.3
Z313,20.12.22,24,1877.79
Z313,20.12.23,1,2735.64
Z313,20.12.23,2,1415.13
Z313,20.12.23,3,851
Z313,20.12.23,4,326.88
Z313,20.12.23,5,295.67
Z313,20.12.23,6,1272.33
Z313,20.12.23,7,865.32
Z313,20.12.23,8,1983.63
Z313,20.12.23,9,3202.93
Z313,20.12.23,10,3129.45
Z313,20.12.23,11,3564.38
Z313,20.12.23,12,3458.93
Z313,20.12.23,13,3674.38
Z313,20.12.23,14,3515.51
Z313,20.12.23,15,3722.39
Z313,20.12.23,16,3404.94
Z313,20.12.23,17,3254.84
Z313,20.12.23,18,3361.92
Z313,20.12.23,19,4139.52
Z313,20.12.23,20,3367.51
Z313,20.12.23,21,3963.96
Z313,20.12.23,22,3850.85
Z313,20.12.23,23,3600.77
Z313,20.12.23,24,2958.82
Z313,21.01.22,1,828.18
Z313,21.01.22,2,420.02
Z313,21.01.22,3,589.56
Z313,21.01.22,4,110.56
Z313,21.01.22,5,112.09
Z313,21.01.22,6,260.84
Z313,21.01.22,7,712.72
Z313,21.01.22,8,936.83
Z313,21.01.22,9,1701.57
Z313,21.01.22,10,2467.34
Z313,21.01.22,11,2502.7
Z313,21.01.22,12,2830.24
Z313,21.01.22,13,2704.53
Z313,21.01.22,14,3294.19
Z313,21.01.22,15,2847.03
Z313,21.01.22,16,2488.3
Z313,21.01.22,17,2878.81
Z313,21.01.22,18,2966.85
Z313,21.01.22,19,2918.11
Z313,21.01.22,20,2639.87
Z313,21.01.22,21,2356.08
Z313,21.01.22,22,2192.56
Z313,21.01.22,23,2057.87
Z313,21.01.22,24,857.27
Z313,21.01.23,1,2544.97
Z313,21.01.23,2,1216.1
Z313,21.01.23,3,828.18
Z313,21.01.23,4,547.2
Z313,21.01.23,5,440.84
Z313,21.01.23,6,425.64
Z313,21.01.23,7,717.68
Z313,21.01.23,8,915.6
Z313,21.01.23,9,1540.79
Z313,21.01.23,10,2635.94
Z313,21.01.23,11,2595.67
Z313,21.01.23,12,3660.4
Z313,21.01.23,13,3459.28
Z313,21.01.23,14,3629.77
Z313,21.01.23,15,3845.84
Z313,21.01.23,16,3389.78
Z313,21.01.23,17,3769.98
Z313,21.01.23,18,3855.12
Z313,21.01.23,19,3789.38
Z313,21.01.23,20,3475.97
Z313,21.01.23,21,3045.84
Z313,21.01.23,22,3392.19
Z313,21.01.23,23,2986.08
Z313,21.01.23,24,1256.16
Z313,21.01.24,1,1651.66
Z313,21.01.24,2,1934.12
Z313,21.01.24,3,1300.73
Z313,21.01.24,4,955.49
Z313,21.01.24,5,809.6
Z313,21.01.24,6,394.51
Z313,21.01.24,7,420.22
Z313,21.01.24,8,992.41
Z313,21.01.24,9,1194.98
Z313,21.01.24,10,2227.3
Z313,21.01.24,11,2747.84
Z313,21.01.24,12,3139.21
Z313,21.01.24,13,3640.6
Z313,21.01.24,14,3668.51
Z313,21.01.24,15,3709.35
Z313,21.01.24,16,3528.26
Z313,21.01.24,17,3085.81
Z313,21.01.24,18,3559.16
Z313,21.01.24,19,3399.17
Z313,21.01.24,20,3583.16
Z313,21.01.24,21,4054.57
Z313,21.01.24,22,3813.18
Z313,21.01.24,23,3485.54
Z313,21.01.24,24,2511.63
Z313,21.02.22,1,1065.23
Z313,21.02.22,2,286.78
Z313,21.02.22,3,229.08
Z313,21.02.22,4,320.64
Z313,21.02.22,5,420.36
Z313,21.02.22,6,208.66
Z313,21.02.22,7,682.41
Z313,21.02.22,8,1973.76
Z313,21.02.22,9,2908.59
Z313,21.02.22,10,3038.68
Z313,21.02.22,11,3510.33
Z313,21.02.22,12,3377.58
Z313,21.02.22,13,2712.97
Z313,21.02.22,14,2915.75
Z313,21.02.22,15,2813.19
Z313,21.02.22,16,2864.2
Z313,21.02.22,17,3013.8
Z313,21.02.22,18,2959.1
Z313,21.02.22,19,2445.34
Z313,21.02.22,20,2664.81
Z313,21.02.22,21,3044.54
Z313,21.02.22,22,2839.92
Z313,21.02.22,23,2697.87
Z313,21.02.22,24,1303.34
Z313,21.02.23,1,1928.89
Z313,21.02.23,2,704.17
Z313,21.02.23,3,549.58
Z313,21.02.23,4,250.99
Z313,21.02.23,5,762.83
Z313,21.02.23,6,109.69
Z313,21.02.23,7,610.88
Z313,21.02.23,8,1843.48
Z313,21.02.23,9,2843.52
Z313,21.02.23,10,3290.94
Z313,21.02.23,11,2853.44
Z313,21.02.23,12,3536.57
Z313,21.02.23,13,3392.56
Z313,21.02.23,14,2514.78
Z313,21.02.23,15,3314.43
Z313,21.02.23,16,3595.1
Z313,21.02.23,17,3467.79
Z313,21.02.23,18,3554.03
Z313,21.02.23,19,3395.89
Z313,21.02.23,20,3356.38
Z313,21.02.23,21,3631.04
Z313,21.02.23,22,3403.04
Z313,21.02.23,23,2629.54
Z313,21.02.23,24,1453.11
Z313,21.02.24,1,2405.87
Z313,21.02.24,2,1377.58
Z313,21.02.24,3,1112.71
Z313,21.02.24,4,923.96
Z313,21.02.24,5,127.46
Z313,21.02.24,6,951.07
Z313,21.02.24,7,763.17
Z313,21.02.24,8,2277.51
Z313,21.02.24,9,3269.67
Z313,21.02.24,10,3511.43
Z313,21.02.24,11,3529.02
Z313,21.02.24,12,3636.85
Z313,21.02.24,13,3606.62
Z313,21.02.24,14,3504.63
Z313,21.02.24,15,3295.4
Z313,21.02.24,16,3475.06
Z313,21.02.24,17,3665.5
Z313,21.02.24,18,3262.4
Z313,21.02.24,19,3757.81
Z313,21.02.24,20,3307.57
Z313,21.02.24,21,3798.38
Z313,21.02.24,22,3169.07
Z313,21.02.24,23,4085.1
Z313,21.02.24,24,2605.39
Z313,21.03.22,1,1371.5
Z313,21.03.22,2,556.77
Z313,21.03.22,3,400.27
Z313,21.03.22,4,536.85
Z313,21.03.22,5,215.56
Z313,21.03.22,6,249.89
Z313,21.03.22,7,232.16
Z313,21.03.22,8,692.35
Z313,21.03.22,9,1473.57
Z313,21.03.22,10,1781.45
Z313,21.03.22,11,2092.44
Z313,21.03.22,12,2420.39
Z313,21.03.22,13,2331.44
Z313,21.03.22,14,2743.22
Z313,21.03.22,15,1790.55
Z313,21.03.22,16,2166.56
Z313,21.03.22,17,2587.06
Z313,21.03.22,18,2589.28
Z313,21.03.22,19,1995.96
Z313,21.03.22,20,2447.65
Z313,21.03.22,21,2497.47
Z313,21.03.22,22,2128.41
Z313,21.03.22,23,1862.74
Z313,21.03.22,24,937.17
Z313,21.03.23,1,1662.74
Z313,21.03.23,2,1277.5
Z313,21.03.23,3,567.45
Z313,21.03.23,4,242.74
Z313,21.03.23,5,201.6
Z313,21.03.23,6,203.96
Z313,21.03.23,7,684.07
Z313,21.03.23,8,1110.01
Z313,21.03.23,9,2168.86
Z313,21.03.23,10,2158.18
Z313,21.03.23,11,3204.75
Z313,21.03.23,12,3123.29
Z313,21.03.23,13,3797.87
Z313,21.03.23,14,3847.4
Z313,21.03.23,15,3221.24
Z313,21.03.23,16,3666.55
Z313,21.03.23,17,3795.27
Z313,21.03.23,18,3595.02
Z313,21.03.23,19,3053.08
Z313,21.03.23,20,3208.77
Z313,21.03.23,21,2449.74
Z313,21.03.23,22,2238.44
Z313,21.03.23,23,2296.58
Z313,21.03.23,24,1616.68
Z313,21.03.24,1,2383.37
Z313,21.03.24,2,1589.49
Z313,21.03.24,3,926.35
Z313,21.03.24,4,883.72
Z313,21.03.24,5,434.35
Z313,21.03.24,6,358.92
Z313,21.03.24,7,935.88
Z313,21.03.24,8,1138.99
Z313,21.03.24,9,2499.21
Z313,21.03.24,10,2939.44
Z313,21.03.24,11,2934.8
Z313,21.03.24,12,3545.88
Z313,21.03.24,13,3150.9
Z313,21.03.24,14,3727.86
Z313,21.03.24,15,3266.34
Z313,21.03.24,16,3204.16
Z313,21.03.24,17,3345.19
Z313,21.03.24,18,3390.05
Z313,21.03.24,19,3047
Z313,21.03.24,20,3000.83
Z313,21.03.24,21,2911.77
Z313,21.03.24,22,2944.45
Z313,21.03.24,23,3586.26
Z313,21.03.24,24,2339.14
Z313,21.04.22,1,1310.87
Z313,21.04.22,2,692.17
Z313,21.04.22,3,342.12
Z313,21.04.22,4,275.94
Z313,21.04.22,5,69.73
Z313,21.04.22,6,244.28
Z313,21.04.22,7,542.31
Z313,21.04.22,8,1481.7
Z313,21.04.22,9,2626.39
Z313,21.04.22,10,2768.09
Z313,21.04.22,11,2754.85
Z313,21.04.22,12,2847.92
Z313,21.04.22,13,3423.6
Z313,21.04.22,14,2509.37
Z313,21.04.22,15,2364.52
Z313,21.04.22,16,2674.47
Z313,21.04.22,17,3712.93
Z313,21.04.22,18,3367.08
Z313,21.04.22,19,3103.52
Z313,21.04.22,20,3022.65
Z313,21.04.22,21,2532.34
Z313,21.04.22,22,2333.52
Z313,21.04.22,23,3017.76
Z313,21.04.22,24,2293.81
Z313,21.04.23,1,2651.04
Z313,21.04.23,2,1298.61
Z313,21.04.23,3,591.23
Z313,21.04.23,4,387.03
Z313,21.04.23,5,678.25
Z313,21.04.23,6,390.91
Z313,21.04.23,7,1050.42
Z313,21.04.23,8,1716.28
Z313,21.04.23,9,2692.3
Z313,21.04.23,10,3337.12
Z313,21.04.23,11,3450.73
Z313,21.04.23,12,3508.24
Z313,21.04.23,13,3384.49
Z313,21.04.23,14,4217.62
Z313,21.04.23,15,2991.16
Z313,21.04.23,16,3048.23
Z313,21.04.23,17,3816.83
Z313,21.04.23,18,3517.94
Z313,21.04.23,19,3992.99
Z313,21.04.23,20,3990.75
Z313,21.04.23,21,3361.49
Z313,21.04.23,22,3501.4
Z313,21.04.23,23,3443.89
Z313,21.04.23,24,2577.19
Z313,21.04.24,1,2217.23
Z313,21.04.24,2,1320.86
Z313,21.04.24,3,899.92
Z313,21.04.24,4,576.61
Z313,21.04.24,5,279.68
Z313,21.04.24,6,554.04
Z313,21.04.24,7,370.09
Z313,21.04.24,8,742.25
Z313,21.04.24,9,1690.72
Z313,21.04.24,10,2316.83
Z313,21.04.24,11,2098.27
Z313,21.04.24,12,2822.96
Z313,21.04.24,13,3375.97
Z313,21.04.24,14,3067.97
Z313,21.04.24,15,3368.4
Z313,21.04.24,16,3387.5
Z313,21.04.24,17,3431.29
Z313,21.04.24,18,3582.08
Z313,21.04.24,19,3224.29
Z313,21.04.24,20,3288.05
Z313,21.04.24,21,3500.82
Z313,21.04.24,22,3564.04
Z313,21.04.24,23,3098.59
Z313,21.04.24,24,2113.89
Z313,21.05.22,1,1560.26
Z313,21.05.22,2,867.66
Z313,21.05.22,3,505.81
Z313,21.05.22,4,505.74
Z313,21.05.22,5,279.22
Z313,21.05.22,6,312.18
Z313,21.05.22,7,534.37
Z313,21.05.22,8,1776.49
Z313,21.05.22,9,1824.82
Z313,21.05.22,10,2812.29
Z313,21.05.22,11,2928.54
Z313,21.05.22,12,2816.39
Z313,21.05.22,13,2992.6
Z313,21.05.22,14,2790.69
Z313,21.05.22,15,3002.65
Z313,21.05.22,16,3527.24
Z313,21.05.22,17,3122.03
Z313,21.05.22,18,2620.91
Z313,21.05.22,19,2516.75
Z313,21.05.22,20,2917.97
Z313,21.05.22,21,2741.08
Z313,21.05.22,22,2422.45
Z313,21.05.22,23,2873.53
Z313,21.05.22,24,1550.58
Z313,21.05.23,1,2474.43
Z313,21.05.23,2,1016.87
Z313,21.05.23,3,567.25
Z313,21.05.23,4,616.16
Z313,21.05.23,5,379.13
Z313,21.05.23,6,202.07
Z313,21.05.23,7,587.42
Z313,21.05.23,8,614.98
Z313,21.05.23,9,350.83
Z313,21.05.23,10,1267.31
Z313,21.05.23,11,2849.1
Z313,21.05.23,12,2976.87
Z313,21.05.23,13,2646.14
Z313,21.05.23,14,3437.43
Z313,21.05.23,15,2664.55
Z313,21.05.23,16,3724.97
Z313,21.05.23,17,3037.97
Z313,21.05.23,18,3356.81
Z313,21.05.23,19,2986.93
Z313,21.05.23,20,3147.79
Z313,21.05.23,21,2699.95
Z313,21.05.23,22,3083.09
Z313,21.05.23,23,3333.93
Z313,21.05.23,24,1393.72
Z313,21.05.24,1,1736.91
Z313,21.05.24,2,809.68
Z313,21.05.24,3,405.8
Z313,21.05.24,4,355.61
Z313,21.05.24,5,256.52
Z313,21.05.24,6,230.89
Z313,21.05.24,7,1075.67
Z313,21.05.24,8,1943.74
Z313,21.05.24,9,3060.88
Z313,21.05.24,10,3196.17
Z313,21.05.24,11,3659.16
Z313,21.05.24,12,3044.47
Z313,21.05.24,13,3352.36
Z313,21.05.24,14,3686.48
Z313,21.05.24,15,3251.93
Z313,21.05.24,16,3950.1
Z313,21.05.24,17,3272.94
Z313,21.05.24,18,3451.14
Z313,21.05.24,19,2795.86
Z313,21.05.24,20,3370.64
Z313,21.05.24,21,3829.15
Z313,21.05.24,22,3516.95
Z313,21.05.24,23,3410.2
Z313,21.05.24,24,1630.21
Z313,21.06.23,1,1923.61
Z313,21.06.23,2,1000.36
Z313,21.06.23,3,633.33
Z313,21.06.23,4,260.67
Z313,21.06.23,5,209.06
Z313,21.06.23,6,247.35
Z313,21.06.23,7,537.15
Z313,21.06.23,8,1343.77
Z313,21.06.23,9,2474.2
Z313,21.06.23,10,2479.48
Z313,21.06.23,11,2750.23
Z313,21.06.23,12,2699.34
Z313,21.06.23,13,3018.44
Z313,21.06.23,14,2762.42
Z313,21.06.23,15,2454.22
Z313,21.06.23,16,1666.1
Z313,21.06.23,17,3245.67
Z313,21.06.23,18,3511.42
Z313,21.06.23,19,2942.59
Z313,21.06.23,20,1714.98
Z313,21.06.23,21,3424.28
Z313,21.06.23,22,3652.36
Z313,21.06.23,23,3256.77
Z313,21.06.23,24,2179.37
Z313,21.06.24,1,2914.31
Z313,21.06.24,2,1431.15
Z313,21.06.24,3,520.16
Z313,21.06.24,4,587.5
Z313,21.06.24,5,406.84
Z313,21.06.24,6,642.25
Z313,21.06.24,7,841.69
Z313,21.06.24,8,2658.87
Z313,21.06.24,9,2296.04
Z313,21.06.24,10,3524.47
Z313,21.06.24,11,3649.69
Z313,21.06.24,12,3477.75
Z313,21.06.24,13,3826.61
Z313,21.06.24,14,4082.57
Z313,21.06.24,15,3706.01
Z313,21.06.24,16,4095.21
Z313,21.06.24,17,3950.1
Z313,21.06.24,18,4028.72
Z313,21.06.24,19,3889.22
Z313,21.06.24,20,3461.67
Z313,21.06.24,21,3207.29
Z313,21.06.24,22,3746.95
Z313,21.06.24,23,3776.52
Z313,21.06.24,24,2963.59
Z313,21.07.23,1,2122.55
Z313,21.07.23,2,1423.49
Z313,21.07.23,3,437.22
Z313,21.07.23,4,470.11
Z313,21.07.23,5,260.4
Z313,21.07.23,6,367.16
